id,geographic area name,total population,year
0500000US46003,"Aurora County, South Dakota",2722,2013
0500000US46005,"Beadle County, South Dakota",17663,2013
0500000US46007,"Bennett County, South Dakota",3431,2013
0500000US46009,"Bon Homme County, South Dakota",7048,2013
0500000US46011,"Brookings County, South Dakota",32295,2013
0500000US46013,"Brown County, South Dakota",36982,2013
0500000US46015,"Brule County, South Dakota",5286,2013
0500000US46017,"Buffalo County, South Dakota",1966,2013
0500000US46019,"Butte County, South Dakota",10197,2013
0500000US46023,"Charles Mix County, South Dakota",9176,2013
0500000US46025,"Clark County, South Dakota",3635,2013
0500000US46027,"Clay County, South Dakota",13953,2013
0500000US46029,"Codington County, South Dakota",27439,2013
0500000US46031,"Corson County, South Dakota",4078,2013
0500000US46033,"Custer County, South Dakota",8306,2013
0500000US46035,"Davison County, South Dakota",19622,2013
0500000US46037,"Day County, South Dakota",5669,2013
0500000US46039,"Deuel County, South Dakota",4362,2013
0500000US46041,"Dewey County, South Dakota",5419,2013
0500000US46043,"Douglas County, South Dakota",3000,2013
0500000US46045,"Edmunds County, South Dakota",4051,2013
0500000US46047,"Fall River County, South Dakota",7001,2013
0500000US46049,"Faulk County, South Dakota",2370,2013
0500000US46051,"Grant County, South Dakota",7307,2013
0500000US46053,"Gregory County, South Dakota",4247,2013
0500000US46057,"Hamlin County, South Dakota",5925,2013
0500000US46061,"Hanson County, South Dakota",3377,2013
0500000US46065,"Hughes County, South Dakota",17238,2013
0500000US46067,"Hutchinson County, South Dakota",7239,2013
0500000US46071,"Jackson County, South Dakota",3116,2013
0500000US46073,"Jerauld County, South Dakota",2055,2013
0500000US46077,"Kingsbury County, South Dakota",5142,2013
0500000US46079,"Lake County, South Dakota",11564,2013
0500000US46081,"Lawrence County, South Dakota",24305,2013
0500000US46083,"Lincoln County, South Dakota",46693,2013
0500000US46085,"Lyman County, South Dakota",3804,2013
0500000US46087,"McCook County, South Dakota",5605,2013
0500000US46091,"Marshall County, South Dakota",4657,2013
0500000US46093,"Meade County, South Dakota",25914,2013
0500000US46095,"Mellette County, South Dakota",2072,2013
0500000US46097,"Miner County, South Dakota",2355,2013
0500000US46099,"Minnehaha County, South Dakota",173108,2013
0500000US46101,"Moody County, South Dakota",6460,2013
0500000US46103,"Pennington County, South Dakota",102752,2013
0500000US46109,"Roberts County, South Dakota",10210,2013
0500000US46111,"Sanborn County, South Dakota",2348,2013
0500000US46113,"Shannon County, South Dakota",13829,2013
0500000US46115,"Spink County, South Dakota",6522,2013
0500000US46117,"Stanley County, South Dakota",2966,2013
0500000US46121,"Todd County, South Dakota",9783,2013
0500000US46123,"Tripp County, South Dakota",5571,2013
0500000US46125,"Turner County, South Dakota",8344,2013
0500000US46127,"Union County, South Dakota",14575,2013
0500000US46129,"Walworth County, South Dakota",5477,2013
0500000US46135,"Yankton County, South Dakota",22518,2013
0500000US46137,"Ziebach County, South Dakota",2821,2013
0500000US47001,"Anderson County, Tennessee",75263,2013
0500000US47003,"Bedford County, Tennessee",45339,2013
0500000US47005,"Benton County, Tennessee",16398,2013
0500000US47007,"Bledsoe County, Tennessee",12853,2013
0500000US47009,"Blount County, Tennessee",123722,2013
0500000US47011,"Bradley County, Tennessee",100070,2013
0500000US47013,"Campbell County, Tennessee",40553,2013
0500000US47015,"Cannon County, Tennessee",13790,2013
0500000US47017,"Carroll County, Tennessee",28525,2013
0500000US47019,"Carter County, Tennessee",57438,2013
0500000US47021,"Cheatham County, Tennessee",39213,2013
0500000US47023,"Chester County, Tennessee",17151,2013
0500000US47025,"Claiborne County, Tennessee",31915,2013
0500000US47027,"Clay County, Tennessee",7816,2013
0500000US47029,"Cocke County, Tennessee",35596,2013
0500000US47031,"Coffee County, Tennessee",53011,2013
0500000US47033,"Crockett County, Tennessee",14576,2013
0500000US47035,"Cumberland County, Tennessee",56589,2013
0500000US47037,"Davidson County, Tennessee",638395,2013
0500000US47039,"Decatur County, Tennessee",11695,2013
0500000US47041,"DeKalb County, Tennessee",18875,2013
0500000US47043,"Dickson County, Tennessee",49926,2013
0500000US47045,"Dyer County, Tennessee",38239,2013
0500000US47047,"Fayette County, Tennessee",38502,2013
0500000US47049,"Fentress County, Tennessee",17943,2013
0500000US47051,"Franklin County, Tennessee",40985,2013
0500000US47053,"Gibson County, Tennessee",49664,2013
0500000US47055,"Giles County, Tennessee",29214,2013
0500000US47057,"Grainger County, Tennessee",22653,2013
0500000US47059,"Greene County, Tennessee",68679,2013
0500000US47061,"Grundy County, Tennessee",13657,2013
0500000US47063,"Hamblen County, Tennessee",62721,2013
0500000US47065,"Hamilton County, Tennessee",340973,2013
0500000US47067,"Hancock County, Tennessee",6737,2013
0500000US47069,"Hardeman County, Tennessee",26897,2013
0500000US47071,"Hardin County, Tennessee",26011,2013
0500000US47073,"Hawkins County, Tennessee",56759,2013
0500000US47075,"Haywood County, Tennessee",18531,2013
0500000US47077,"Henderson County, Tennessee",27934,2013
0500000US47079,"Henry County, Tennessee",32293,2013
0500000US47081,"Hickman County, Tennessee",24428,2013
0500000US47083,"Houston County, Tennessee",8375,2013
0500000US47085,"Humphreys County, Tennessee",18392,2013
0500000US47087,"Jackson County, Tennessee",11527,2013
0500000US47089,"Jefferson County, Tennessee",51759,2013
0500000US47091,"Johnson County, Tennessee",18158,2013
0500000US47093,"Knox County, Tennessee",436983,2013
0500000US47095,"Lake County, Tennessee",7773,2013
0500000US47097,"Lauderdale County, Tennessee",27794,2013
0500000US47099,"Lawrence County, Tennessee",41927,2013
0500000US47101,"Lewis County, Tennessee",12049,2013
0500000US47103,"Lincoln County, Tennessee",33411,2013
0500000US47105,"Loudon County, Tennessee",49188,2013
0500000US47107,"McMinn County, Tennessee",52338,2013
0500000US47109,"McNairy County, Tennessee",26066,2013
0500000US47111,"Macon County, Tennessee",22416,2013
0500000US47113,"Madison County, Tennessee",98261,2013
0500000US47115,"Marion County, Tennessee",28214,2013
0500000US47117,"Marshall County, Tennessee",30818,2013
0500000US47119,"Maury County, Tennessee",81821,2013
0500000US47121,"Meigs County, Tennessee",11706,2013
0500000US47123,"Monroe County, Tennessee",44857,2013
0500000US47125,"Montgomery County, Tennessee",177640,2013
0500000US47127,"Moore County, Tennessee",6347,2013
0500000US47129,"Morgan County, Tennessee",21964,2013
0500000US47131,"Obion County, Tennessee",31566,2013
0500000US47133,"Overton County, Tennessee",22109,2013
0500000US47135,"Perry County, Tennessee",7861,2013
0500000US47137,"Pickett County, Tennessee",5095,2013
0500000US47139,"Polk County, Tennessee",16723,2013
0500000US47141,"Putnam County, Tennessee",72702,2013
0500000US47143,"Rhea County, Tennessee",32080,2013
0500000US47145,"Roane County, Tennessee",53765,2013
0500000US47147,"Robertson County, Tennessee",66623,2013
0500000US47149,"Rutherford County, Tennessee",269407,2013
0500000US47151,"Scott County, Tennessee",22154,2013
0500000US47153,"Sequatchie County, Tennessee",14333,2013
0500000US47155,"Sevier County, Tennessee",91295,2013
0500000US47157,"Shelby County, Tennessee",932919,2013
0500000US47159,"Smith County, Tennessee",19134,2013
0500000US47161,"Stewart County, Tennessee",13313,2013
0500000US47163,"Sullivan County, Tennessee",156741,2013
0500000US47165,"Sumner County, Tennessee",163724,2013
0500000US47167,"Tipton County, Tennessee",61298,2013
0500000US47169,"Trousdale County, Tennessee",7843,2013
0500000US47171,"Unicoi County, Tennessee",18254,2013
0500000US47173,"Union County, Tennessee",19177,2013
0500000US47175,"Van Buren County, Tennessee",5562,2013
0500000US47177,"Warren County, Tennessee",39861,2013
0500000US47179,"Washington County, Tennessee",123891,2013
0500000US47181,"Wayne County, Tennessee",16996,2013
0500000US47183,"Weakley County, Tennessee",34779,2013
0500000US47185,"White County, Tennessee",25986,2013
0500000US47187,"Williamson County, Tennessee",188935,2013
0500000US47189,"Wilson County, Tennessee",116948,2013
0500000US48001,"Anderson County, Texas",58262,2013
0500000US48003,"Andrews County, Texas",15554,2013
0500000US48005,"Angelina County, Texas",87042,2013
0500000US48007,"Aransas County, Texas",23627,2013
0500000US48009,"Archer County, Texas",8853,2013
0500000US48013,"Atascosa County, Texas",45714,2013
0500000US48015,"Austin County, Texas",28573,2013
0500000US48017,"Bailey County, Texas",7121,2013
0500000US48019,"Bandera County, Texas",20533,2013
0500000US48021,"Bastrop County, Texas",74730,2013
0500000US48023,"Baylor County, Texas",3678,2013
0500000US48025,"Bee County, Texas",32281,2013
0500000US48027,"Bell County, Texas",316144,2013
0500000US48029,"Bexar County, Texas",1753238,2013
0500000US48031,"Blanco County, Texas",10562,2013
0500000US48035,"Bosque County, Texas",18094,2013
0500000US48037,"Bowie County, Texas",92851,2013
0500000US48039,"Brazoria County, Texas",319493,2013
0500000US48041,"Brazos County, Texas",197642,2013
0500000US48043,"Brewster County, Texas",9244,2013
0500000US48047,"Brooks County, Texas",7225,2013
0500000US48049,"Brown County, Texas",37942,2013
0500000US48051,"Burleson County, Texas",17201,2013
0500000US48053,"Burnet County, Texas",43230,2013
0500000US48055,"Caldwell County, Texas",38465,2013
0500000US48057,"Calhoun County, Texas",21503,2013
0500000US48059,"Callahan County, Texas",13535,2013
0500000US48061,"Cameron County, Texas",410710,2013
0500000US48063,"Camp County, Texas",12415,2013
0500000US48065,"Carson County, Texas",6158,2013
0500000US48067,"Cass County, Texas",30344,2013
0500000US48069,"Castro County, Texas",8046,2013
0500000US48071,"Chambers County, Texas",35570,2013
0500000US48073,"Cherokee County, Texas",50865,2013
0500000US48075,"Childress County, Texas",7057,2013
0500000US48077,"Clay County, Texas",10651,2013
0500000US48079,"Cochran County, Texas",3068,2013
0500000US48081,"Coke County, Texas",3271,2013
0500000US48083,"Coleman County, Texas",8744,2013
0500000US48085,"Collin County, Texas",811308,2013
0500000US48087,"Collingsworth County, Texas",3061,2013
0500000US48089,"Colorado County, Texas",20776,2013
0500000US48091,"Comal County, Texas",112083,2013
0500000US48093,"Comanche County, Texas",13829,2013
0500000US48095,"Concho County, Texas",4070,2013
0500000US48097,"Cooke County, Texas",38484,2013
0500000US48099,"Coryell County, Texas",75966,2013
0500000US48103,"Crane County, Texas",4484,2013
0500000US48107,"Crosby County, Texas",6056,2013
0500000US48109,"Culberson County, Texas",2345,2013
0500000US48111,"Dallam County, Texas",6854,2013
0500000US48113,"Dallas County, Texas",2412481,2013
0500000US48115,"Dawson County, Texas",13771,2013
0500000US48117,"Deaf Smith County, Texas",19307,2013
0500000US48119,"Delta County, Texas",5237,2013
0500000US48121,"Denton County, Texas",687857,2013
0500000US48123,"DeWitt County, Texas",20269,2013
0500000US48125,"Dickens County, Texas",2382,2013
0500000US48127,"Dimmit County, Texas",10270,2013
0500000US48129,"Donley County, Texas",3620,2013
0500000US48131,"Duval County, Texas",11740,2013
0500000US48133,"Eastland County, Texas",18465,2013
0500000US48135,"Ector County, Texas",141542,2013
0500000US48139,"Ellis County, Texas",152020,2013
0500000US48141,"El Paso County, Texas",813015,2013
0500000US48143,"Erath County, Texas",38744,2013
0500000US48145,"Falls County, Texas",17719,2013
0500000US48147,"Fannin County, Texas",33819,2013
0500000US48149,"Fayette County, Texas",24662,2013
0500000US48151,"Fisher County, Texas",3924,2013
0500000US48153,"Floyd County, Texas",6371,2013
0500000US48157,"Fort Bend County, Texas",608939,2013
0500000US48159,"Franklin County, Texas",10611,2013
0500000US48161,"Freestone County, Texas",19657,2013
0500000US48163,"Frio County, Texas",17522,2013
0500000US48165,"Gaines County, Texas",18019,2013
0500000US48167,"Galveston County, Texas",296669,2013
0500000US48171,"Gillespie County, Texas",25003,2013
0500000US48175,"Goliad County, Texas",7281,2013
0500000US48177,"Gonzales County, Texas",19920,2013
0500000US48179,"Gray County, Texas",22777,2013
0500000US48181,"Grayson County, Texas",121292,2013
0500000US48183,"Gregg County, Texas",122258,2013
0500000US48185,"Grimes County, Texas",26663,2013
0500000US48187,"Guadalupe County, Texas",135940,2013
0500000US48189,"Hale County, Texas",36150,2013
0500000US48191,"Hall County, Texas",3310,2013
0500000US48193,"Hamilton County, Texas",8410,2013
0500000US48195,"Hansford County, Texas",5566,2013
0500000US48197,"Hardeman County, Texas",4087,2013
0500000US48199,"Hardin County, Texas",54945,2013
0500000US48201,"Harris County, Texas",4182285,2013
0500000US48203,"Harrison County, Texas",66467,2013
0500000US48205,"Hartley County, Texas",6076,2013
0500000US48207,"Haskell County, Texas",5885,2013
0500000US48209,"Hays County, Texas",164144,2013
0500000US48211,"Hemphill County, Texas",3959,2013
0500000US48213,"Henderson County, Texas",78636,2013
0500000US48215,"Hidalgo County, Texas",790646,2013
0500000US48217,"Hill County, Texas",35051,2013
0500000US48219,"Hockley County, Texas",23115,2013
0500000US48221,"Hood County, Texas",51756,2013
0500000US48223,"Hopkins County, Texas",35295,2013
0500000US48225,"Houston County, Texas",23365,2013
0500000US48227,"Howard County, Texas",35297,2013
0500000US48229,"Hudspeth County, Texas",3394,2013
0500000US48231,"Hunt County, Texas",86455,2013
0500000US48233,"Hutchinson County, Texas",21986,2013
0500000US48237,"Jack County, Texas",9012,2013
0500000US48239,"Jackson County, Texas",14201,2013
0500000US48241,"Jasper County, Texas",35797,2013
0500000US48243,"Jeff Davis County, Texas",2311,2013
0500000US48245,"Jefferson County, Texas",252157,2013
0500000US48247,"Jim Hogg County, Texas",5271,2013
0500000US48249,"Jim Wells County, Texas",41217,2013
0500000US48251,"Johnson County, Texas",152384,2013
0500000US48253,"Jones County, Texas",20079,2013
0500000US48255,"Karnes County, Texas",14916,2013
0500000US48257,"Kaufman County, Texas",105220,2013
0500000US48259,"Kendall County, Texas",34951,2013
0500000US48265,"Kerr County, Texas",49696,2013
0500000US48267,"Kimble County, Texas",4566,2013
0500000US48271,"Kinney County, Texas",3589,2013
0500000US48273,"Kleberg County, Texas",32052,2013
0500000US48275,"Knox County, Texas",3731,2013
0500000US48277,"Lamar County, Texas",49751,2013
0500000US48279,"Lamb County, Texas",13921,2013
0500000US48281,"Lampasas County, Texas",19937,2013
0500000US48285,"Lavaca County, Texas",19351,2013
0500000US48287,"Lee County, Texas",16603,2013
0500000US48289,"Leon County, Texas",16802,2013
0500000US48291,"Liberty County, Texas",76013,2013
0500000US48293,"Limestone County, Texas",23417,2013
0500000US48295,"Lipscomb County, Texas",3379,2013
0500000US48297,"Live Oak County, Texas",11603,2013
0500000US48299,"Llano County, Texas",19223,2013
0500000US48303,"Lubbock County, Texas",282633,2013
0500000US48305,"Lynn County, Texas",5841,2013
0500000US48307,"McCulloch County, Texas",8302,2013
0500000US48309,"McLennan County, Texas",237316,2013
0500000US48313,"Madison County, Texas",13689,2013
0500000US48315,"Marion County, Texas",10439,2013
0500000US48317,"Martin County, Texas",4956,2013
0500000US48319,"Mason County, Texas",4034,2013
0500000US48321,"Matagorda County, Texas",36639,2013
0500000US48323,"Maverick County, Texas",54880,2013
0500000US48325,"Medina County, Texas",46512,2013
0500000US48327,"Menard County, Texas",2213,2013
0500000US48329,"Midland County, Texas",142289,2013
