id,geographic area name,median income (family),median income (nonfamily),year
0500000US50011,"Franklin County, Vermont",67554,22191,2011
0500000US50013,"Grand Isle County, Vermont",63333,29213,2011
0500000US50015,"Lamoille County, Vermont",62897,24836,2011
0500000US50017,"Orange County, Vermont",56173,29107,2011
0500000US50019,"Orleans County, Vermont",46225,18319,2011
0500000US50021,"Rutland County, Vermont",55697,24885,2011
0500000US50023,"Washington County, Vermont",65594,30399,2011
0500000US50025,"Windham County, Vermont",57424,26280,2011
0500000US50027,"Windsor County, Vermont",61924,27873,2011
0500000US51001,"Accomack County, Virginia",43682,16227,2011
0500000US51003,"Albemarle County, Virginia",93100,34781,2011
0500000US51005,"Alleghany County, Virginia",49973,19845,2011
0500000US51007,"Amelia County, Virginia",59028,21569,2011
0500000US51009,"Amherst County, Virginia",57425,22199,2011
0500000US51011,"Appomattox County, Virginia",50910,17075,2011
0500000US51013,"Arlington County, Virginia",132457,73942,2011
0500000US51015,"Augusta County, Virginia",61243,20590,2011
0500000US51017,"Bath County, Virginia",55541,30714,2011
0500000US51019,"Bedford County, Virginia",68699,25300,2011
0500000US51021,"Bland County, Virginia",66000,13944,2011
0500000US51023,"Botetourt County, Virginia",81658,30000,2011
0500000US51025,"Brunswick County, Virginia",30577,14063,2011
0500000US51027,"Buchanan County, Virginia",38125,12080,2011
0500000US51029,"Buckingham County, Virginia",40050,16696,2011
0500000US51031,"Campbell County, Virginia",54176,20983,2011
0500000US51033,"Caroline County, Virginia",63304,30616,2011
0500000US51035,"Carroll County, Virginia",44175,13742,2011
0500000US51036,"Charles City County, Virginia",52614,23810,2011
0500000US51037,"Charlotte County, Virginia",50189,13027,2011
0500000US51041,"Chesterfield County, Virginia",84103,38777,2011
0500000US51043,"Clarke County, Virginia",109531,38125,2011
0500000US51045,"Craig County, Virginia",84279,31417,2011
0500000US51047,"Culpeper County, Virginia",78405,29296,2011
0500000US51049,"Cumberland County, Virginia",47115,20777,2011
0500000US51051,"Dickenson County, Virginia",34614,14427,2011
0500000US51053,"Dinwiddie County, Virginia",54493,28410,2011
0500000US51057,"Essex County, Virginia",48239,25638,2011
0500000US51059,"Fairfax County, Virginia",121193,66056,2011
0500000US51061,"Fauquier County, Virginia",103220,38769,2011
0500000US51063,"Floyd County, Virginia",52722,18504,2011
0500000US51065,"Fluvanna County, Virginia",83462,34075,2011
0500000US51067,"Franklin County, Virginia",49105,24576,2011
0500000US51069,"Frederick County, Virginia",73868,33698,2011
0500000US51071,"Giles County, Virginia",54954,15671,2011
0500000US51073,"Gloucester County, Virginia",69427,29261,2011
0500000US51075,"Goochland County, Virginia",96773,30192,2011
0500000US51077,"Grayson County, Virginia",46672,13700,2011
0500000US51079,"Greene County, Virginia",64351,40690,2011
0500000US51081,"Greensville County, Virginia",48290,16280,2011
0500000US51083,"Halifax County, Virginia",44327,16610,2011
0500000US51085,"Hanover County, Virginia",99041,32280,2011
0500000US51087,"Henrico County, Virginia",73552,37221,2011
0500000US51089,"Henry County, Virginia",32178,17413,2011
0500000US51091,"Highland County, Virginia",44000,13333,2011
0500000US51093,"Isle of Wight County, Virginia",78750,22902,2011
0500000US51095,"James City County, Virginia",83401,39836,2011
0500000US51097,"King and Queen County, Virginia",64271,20139,2011
0500000US51099,"King George County, Virginia",88601,32853,2011
0500000US51101,"King William County, Virginia",75975,33973,2011
0500000US51103,"Lancaster County, Virginia",53295,21934,2011
0500000US51105,"Lee County, Virginia",41192,14602,2011
0500000US51107,"Loudoun County, Virginia",135926,62936,2011
0500000US51109,"Louisa County, Virginia",63453,17958,2011
0500000US51111,"Lunenburg County, Virginia",38553,16167,2011
0500000US51113,"Madison County, Virginia",58917,21979,2011
0500000US51115,"Mathews County, Virginia",68482,25402,2011
0500000US51117,"Mecklenburg County, Virginia",42529,19393,2011
0500000US51119,"Middlesex County, Virginia",52454,24104,2011
0500000US51121,"Montgomery County, Virginia",68023,20933,2011
0500000US51125,"Nelson County, Virginia",57538,21688,2011
0500000US51127,"New Kent County, Virginia",83214,32156,2011
0500000US51131,"Northampton County, Virginia",50711,18802,2011
0500000US51133,"Northumberland County, Virginia",56513,23960,2011
0500000US51135,"Nottoway County, Virginia",38877,15250,2011
0500000US51137,"Orange County, Virginia",60423,30129,2011
0500000US51139,"Page County, Virginia",58250,16315,2011
0500000US51141,"Patrick County, Virginia",53112,18613,2011
0500000US51143,"Pittsylvania County, Virginia",53132,18279,2011
0500000US51145,"Powhatan County, Virginia",84844,31635,2011
0500000US51147,"Prince Edward County, Virginia",52079,24219,2011
0500000US51149,"Prince George County, Virginia",60697,33619,2011
0500000US51153,"Prince William County, Virginia",96190,53688,2011
0500000US51155,"Pulaski County, Virginia",53054,22445,2011
0500000US51157,"Rappahannock County, Virginia",65625,27708,2011
0500000US51159,"Richmond County, Virginia",65352,18690,2011
0500000US51161,"Roanoke County, Virginia",80099,32273,2011
0500000US51163,"Rockbridge County, Virginia",50865,18971,2011
0500000US51165,"Rockingham County, Virginia",59922,24144,2011
0500000US51167,"Russell County, Virginia",49454,14754,2011
0500000US51169,"Scott County, Virginia",57273,14254,2011
0500000US51171,"Shenandoah County, Virginia",52264,21676,2011
0500000US51173,"Smyth County, Virginia",39875,16779,2011
0500000US51175,"Southampton County, Virginia",56034,20448,2011
0500000US51177,"Spotsylvania County, Virginia",83785,41106,2011
0500000US51179,"Stafford County, Virginia",100263,46389,2011
0500000US51181,"Surry County, Virginia",66544,20972,2011
0500000US51183,"Sussex County, Virginia",63750,19250,2011
0500000US51185,"Tazewell County, Virginia",44051,16722,2011
0500000US51187,"Warren County, Virginia",71893,28706,2011
0500000US51191,"Washington County, Virginia",54432,16833,2011
0500000US51193,"Westmoreland County, Virginia",55779,27580,2011
0500000US51195,"Wise County, Virginia",40672,15168,2011
0500000US51197,"Wythe County, Virginia",50847,15492,2011
0500000US51199,"York County, Virginia",96549,34831,2011
0500000US51510,"Alexandria city, Virginia",82941,64593,2011
0500000US51515,"Bedford city, Virginia",41864,14743,2011
0500000US51520,"Bristol city, Virginia",30889,23278,2011
0500000US51530,"Buena Vista city, Virginia",35393,15132,2011
0500000US51540,"Charlottesville city, Virginia",62012,24799,2011
0500000US51550,"Chesapeake city, Virginia",76842,30056,2011
0500000US51570,"Colonial Heights city, Virginia",62844,31711,2011
0500000US51580,"Covington city, Virginia",45357,17486,2011
0500000US51590,"Danville city, Virginia",31199,17294,2011
0500000US51595,"Emporia city, Virginia",30591,11563,2011
0500000US51600,"Fairfax city, Virginia",116058,57500,2011
0500000US51610,"Falls Church city, Virginia",145882,48846,2011
0500000US51620,"Franklin city, Virginia",33255,17266,2011
0500000US51630,"Fredericksburg city, Virginia",51560,29707,2011
0500000US51640,"Galax city, Virginia",21212,16139,2011
0500000US51650,"Hampton city, Virginia",53422,27669,2011
0500000US51660,"Harrisonburg city, Virginia",45972,19926,2011
0500000US51670,"Hopewell city, Virginia",32331,23876,2011
0500000US51678,"Lexington city, Virginia",47639,21806,2011
0500000US51680,"Lynchburg city, Virginia",44400,21818,2011
0500000US51683,"Manassas city, Virginia",69827,49096,2011
0500000US51685,"Manassas Park city, Virginia",68073,41691,2011
0500000US51690,"Martinsville city, Virginia",35428,18728,2011
0500000US51700,"Newport News city, Virginia",51286,28101,2011
0500000US51710,"Norfolk city, Virginia",43565,27277,2011
0500000US51720,"Norton city, Virginia",38398,21400,2011
0500000US51730,"Petersburg city, Virginia",33774,24491,2011
0500000US51735,"Poquoson city, Virginia",96786,36538,2011
0500000US51740,"Portsmouth city, Virginia",45874,24869,2011
0500000US51750,"Radford city, Virginia",55170,17538,2011
0500000US51760,"Richmond city, Virginia",33731,26629,2011
0500000US51770,"Roanoke city, Virginia",36928,24715,2011
0500000US51775,"Salem city, Virginia",63194,25394,2011
0500000US51790,"Staunton city, Virginia",56726,19154,2011
0500000US51800,"Suffolk city, Virginia",77647,28612,2011
0500000US51810,"Virginia Beach city, Virginia",69340,37477,2011
0500000US51820,"Waynesboro city, Virginia",41786,19721,2011
0500000US51830,"Williamsburg city, Virginia",55893,32029,2011
0500000US51840,"Winchester city, Virginia",53445,27572,2011
0500000US53001,"Adams County, Washington",40009,22273,2011
0500000US53003,"Asotin County, Washington",49185,21834,2011
0500000US53005,"Benton County, Washington",65748,26281,2011
0500000US53007,"Chelan County, Washington",49883,21908,2011
0500000US53009,"Clallam County, Washington",50707,27816,2011
0500000US53011,"Clark County, Washington",64627,31909,2011
0500000US53013,"Columbia County, Washington",48125,20313,2011
0500000US53015,"Cowlitz County, Washington",49296,23514,2011
0500000US53017,"Douglas County, Washington",47505,28199,2011
0500000US53019,"Ferry County, Washington",44929,16375,2011
0500000US53021,"Franklin County, Washington",43704,24686,2011
0500000US53023,"Garfield County, Washington",48077,25833,2011
0500000US53025,"Grant County, Washington",42477,20800,2011
0500000US53027,"Grays Harbor County, Washington",48300,25404,2011
0500000US53029,"Island County, Washington",62951,32668,2011
0500000US53031,"Jefferson County, Washington",50076,26314,2011
0500000US53033,"King County, Washington",91851,41334,2011
0500000US53035,"Kitsap County, Washington",68570,30053,2011
0500000US53037,"Kittitas County, Washington",62645,21116,2011
0500000US53039,"Klickitat County, Washington",41688,17291,2011
0500000US53041,"Lewis County, Washington",49179,21623,2011
0500000US53043,"Lincoln County, Washington",59385,23152,2011
0500000US53045,"Mason County, Washington",55234,26342,2011
0500000US53047,"Okanogan County, Washington",48169,21220,2011
0500000US53049,"Pacific County, Washington",54116,19487,2011
0500000US53051,"Pend Oreille County, Washington",42872,17301,2011
0500000US53053,"Pierce County, Washington",63977,32290,2011
0500000US53055,"San Juan County, Washington",49943,31899,2011
0500000US53057,"Skagit County, Washington",56534,29187,2011
0500000US53059,"Skamania County, Washington",69583,20083,2011
0500000US53061,"Snohomish County, Washington",75666,35756,2011
0500000US53063,"Spokane County, Washington",57665,25691,2011
0500000US53065,"Stevens County, Washington",52188,20008,2011
0500000US53067,"Thurston County, Washington",68881,34293,2011
0500000US53069,"Wahkiakum County, Washington",47829,22614,2011
0500000US53071,"Walla Walla County, Washington",52569,25872,2011
0500000US53073,"Whatcom County, Washington",62983,26117,2011
0500000US53075,"Whitman County, Washington",61291,17992,2011
0500000US53077,"Yakima County, Washington",41776,24462,2011
0500000US54001,"Barbour County, West Virginia",41736,17188,2011
0500000US54003,"Berkeley County, West Virginia",58465,25959,2011
0500000US54005,"Boone County, West Virginia",53105,16603,2011
0500000US54007,"Braxton County, West Virginia",40951,18216,2011
0500000US54009,"Brooke County, West Virginia",51325,17813,2011
0500000US54011,"Cabell County, West Virginia",39722,19121,2011
0500000US54013,"Calhoun County, West Virginia",38447,14565,2011
0500000US54015,"Clay County, West Virginia",38705,13789,2011
0500000US54017,"Doddridge County, West Virginia",33393,17375,2011
0500000US54019,"Fayette County, West Virginia",41126,16517,2011
0500000US54021,"Gilmer County, West Virginia",46000,18136,2011
0500000US54023,"Grant County, West Virginia",49679,18920,2011
0500000US54025,"Greenbrier County, West Virginia",41857,18194,2011
0500000US54027,"Hampshire County, West Virginia",46637,16903,2011
0500000US54029,"Hancock County, West Virginia",43544,19533,2011
0500000US54031,"Hardy County, West Virginia",32083,20646,2011
0500000US54033,"Harrison County, West Virginia",52060,18479,2011
0500000US54035,"Jackson County, West Virginia",53658,18270,2011
0500000US54037,"Jefferson County, West Virginia",76719,31292,2011
0500000US54039,"Kanawha County, West Virginia",55181,24683,2011
0500000US54041,"Lewis County, West Virginia",41765,15971,2011
0500000US54043,"Lincoln County, West Virginia",35625,15845,2011
0500000US54045,"Logan County, West Virginia",41486,18850,2011
0500000US54047,"McDowell County, West Virginia",27675,13961,2011
0500000US54049,"Marion County, West Virginia",52810,17668,2011
0500000US54051,"Marshall County, West Virginia",40000,17349,2011
0500000US54053,"Mason County, West Virginia",43958,18629,2011
0500000US54055,"Mercer County, West Virginia",42273,16987,2011
0500000US54057,"Mineral County, West Virginia",44420,17663,2011
0500000US54059,"Mingo County, West Virginia",41894,16338,2011
0500000US54061,"Monongalia County, West Virginia",68310,19437,2011
0500000US54063,"Monroe County, West Virginia",50064,16997,2011
0500000US54065,"Morgan County, West Virginia",50673,25674,2011
0500000US54067,"Nicholas County, West Virginia",47903,16279,2011
0500000US54069,"Ohio County, West Virginia",65973,19495,2011
0500000US54071,"Pendleton County, West Virginia",46750,14444,2011
0500000US54073,"Pleasants County, West Virginia",55781,17875,2011
0500000US54075,"Pocahontas County, West Virginia",45208,19890,2011
0500000US54077,"Preston County, West Virginia",53933,18852,2011
0500000US54079,"Putnam County, West Virginia",74926,24203,2011
0500000US54081,"Raleigh County, West Virginia",51212,19037,2011
0500000US54083,"Randolph County, West Virginia",44960,17648,2011
0500000US54085,"Ritchie County, West Virginia",40336,13728,2011
0500000US54087,"Roane County, West Virginia",42396,14523,2011
0500000US54089,"Summers County, West Virginia",50789,13611,2011
0500000US54091,"Taylor County, West Virginia",46151,15176,2011
0500000US54093,"Tucker County, West Virginia",41779,14727,2011
0500000US54095,"Tyler County, West Virginia",46731,14345,2011
0500000US54097,"Upshur County, West Virginia",45472,16795,2011
0500000US54099,"Wayne County, West Virginia",47679,16257,2011
0500000US54101,"Webster County, West Virginia",39226,16552,2011
0500000US54103,"Wetzel County, West Virginia",52083,17393,2011
0500000US54105,"Wirt County, West Virginia",45982,20250,2011
0500000US54107,"Wood County, West Virginia",49406,18730,2011
0500000US54109,"Wyoming County, West Virginia",50665,15585,2011
0500000US55001,"Adams County, Wisconsin",43792,20882,2011
0500000US55003,"Ashland County, Wisconsin",40147,16840,2011
0500000US55005,"Barron County, Wisconsin",52188,19776,2011
0500000US55007,"Bayfield County, Wisconsin",52500,19281,2011
0500000US55009,"Brown County, Wisconsin",66963,27174,2011
0500000US55011,"Buffalo County, Wisconsin",55515,21771,2011
0500000US55013,"Burnett County, Wisconsin",43360,21635,2011
0500000US55015,"Calumet County, Wisconsin",76915,25878,2011
0500000US55017,"Chippewa County, Wisconsin",59911,21858,2011
0500000US55019,"Clark County, Wisconsin",54118,18209,2011
0500000US55021,"Columbia County, Wisconsin",65990,27627,2011
0500000US55023,"Crawford County, Wisconsin",49591,19222,2011
0500000US55025,"Dane County, Wisconsin",80289,34993,2011
0500000US55027,"Dodge County, Wisconsin",63634,25650,2011
0500000US55029,"Door County, Wisconsin",58877,24991,2011
0500000US55031,"Douglas County, Wisconsin",57323,22323,2011
0500000US55033,"Dunn County, Wisconsin",62938,24881,2011
0500000US55035,"Eau Claire County, Wisconsin",65488,23610,2011
0500000US55037,"Florence County, Wisconsin",48092,18036,2011
0500000US55039,"Fond du Lac County, Wisconsin",68249,22299,2011
0500000US55041,"Forest County, Wisconsin",39250,16536,2011
0500000US55043,"Grant County, Wisconsin",57500,21855,2011
0500000US55045,"Green County, Wisconsin",68462,24595,2011
0500000US55047,"Green Lake County, Wisconsin",59934,21658,2011
0500000US55049,"Iowa County, Wisconsin",69988,22028,2011
0500000US55051,"Iron County, Wisconsin",43493,17083,2011
0500000US55053,"Jackson County, Wisconsin",48881,20931,2011
0500000US55055,"Jefferson County, Wisconsin",67578,25134,2011
0500000US55057,"Juneau County, Wisconsin",55308,19085,2011
0500000US55059,"Kenosha County, Wisconsin",65972,26342,2011
0500000US55061,"Kewaunee County, Wisconsin",69137,20012,2011
0500000US55063,"La Crosse County, Wisconsin",68115,24407,2011
