count,county,county geoid,registration year,state
22,Union County,47173.0,2019.0,fl
160,Washington County,47179.0,2019.0,fl
30,Calhoun County,48057.0,2019.0,fl
3267,Clay County,48077.0,2019.0,fl
10398,Duval County,48131.0,2019.0,fl
126,Franklin County,48159.0,2019.0,fl
20,Hamilton County,48193.0,2019.0,fl
135,Jackson County,48239.0,2019.0,fl
483,Jefferson County,48245.0,2019.0,fl
14630,Lee County,48287.0,2019.0,fl
6259,Leon County,48289.0,2019.0,fl
60,Liberty County,48291.0,2019.0,fl
12,Madison County,48313.0,2019.0,fl
3680,Marion County,48315.0,2019.0,fl
2815,Martin County,48317.0,2019.0,fl
33810,Orange County,48361.0,2019.0,fl
10260,Polk County,48373.0,2019.0,fl
126,Taylor County,48441.0,2019.0,fl
80,Washington County,48477.0,2019.0,fl
230,Washington County,49053.0,2019.0,fl
396,Franklin County,50011.0,2019.0,fl
178710,Orange County,50017.0,2019.0,fl
350,Washington County,50023.0,2019.0,fl
5430,Charlotte County,51037.0,2019.0,fl
324,Franklin County,51067.0,2019.0,fl
16093,Lee County,51105.0,2019.0,fl
46,Madison County,51113.0,2019.0,fl
67620,Orange County,51137.0,2019.0,fl
130,Washington County,51191.0,2019.0,fl
246,Columbia County,53013.0,2019.0,fl
144,Franklin County,53021.0,2019.0,fl
189,Jefferson County,53031.0,2019.0,fl
80,Calhoun County,54013.0,2019.0,fl
4752,Clay County,54015.0,2019.0,fl
270,Jackson County,54035.0,2019.0,fl
231,Jefferson County,54037.0,2019.0,fl
11040,Marion County,54049.0,2019.0,fl
3408,Monroe County,54063.0,2019.0,fl
882,Putnam County,54079.0,2019.0,fl
60,Taylor County,54091.0,2019.0,fl
902,Columbia County,55021.0,2019.0,fl
225,Jackson County,55053.0,2019.0,fl
399,Jefferson County,55055.0,2019.0,fl
4544,Monroe County,55081.0,2019.0,fl
17955,Polk County,55095.0,2019.0,fl
90,Taylor County,55119.0,2019.0,fl
200,Washington County,55131.0,2019.0,fl
57,Calhoun County,1015.0,2020.0,fl
3924,Clay County,1027.0,2020.0,fl
4590,Escambia County,1053.0,2020.0,fl
252,Franklin County,1059.0,2020.0,fl
286,Jackson County,1071.0,2020.0,fl
1620,Jefferson County,1073.0,2020.0,fl
27676,Lee County,1081.0,2020.0,fl
160,Madison County,1089.0,2020.0,fl
6072,Marion County,1093.0,2020.0,fl
5382,Monroe County,1099.0,2020.0,fl
3113,Sumter County,1119.0,2020.0,fl
135,Washington County,1129.0,2020.0,fl
18,Calhoun County,5013.0,2020.0,fl
4578,Clay County,5021.0,2020.0,fl
288,Columbia County,5027.0,2020.0,fl
273,Franklin County,5047.0,2020.0,fl
169,Jackson County,5067.0,2020.0,fl
342,Jefferson County,5069.0,2020.0,fl
19536,Lee County,5077.0,2020.0,fl
56,Madison County,5087.0,2020.0,fl
6578,Marion County,5089.0,2020.0,fl
2691,Monroe County,5095.0,2020.0,fl
8811,Polk County,5113.0,2020.0,fl
24,Union County,5139.0,2020.0,fl
252,Washington County,5143.0,2020.0,fl
14032,Lake County,6033.0,2020.0,fl
790125,Orange County,6059.0,2020.0,fl
52,Jackson County,8057.0,2020.0,fl
774,Jefferson County,8059.0,2020.0,fl
3508,Lake County,8065.0,2020.0,fl
108,Washington County,8121.0,2020.0,fl
23872,Alachua County,12001.0,2020.0,fl
60,Baker County,12003.0,2020.0,fl
5808,Bay County,12005.0,2020.0,fl
143,Bradford County,12007.0,2020.0,fl
84088,Brevard County,12009.0,2020.0,fl
629085,Broward County,12011.0,2020.0,fl
30,Calhoun County,12013.0,2020.0,fl
8400,Charlotte County,12015.0,2020.0,fl
4117,Citrus County,12017.0,2020.0,fl
5232,Clay County,12019.0,2020.0,fl
40924,Collier County,12021.0,2020.0,fl
360,Columbia County,12023.0,2020.0,fl
24,Dixie County,12029.0,2020.0,fl
97708,Duval County,12031.0,2020.0,fl
12852,Escambia County,12033.0,2020.0,fl
2870,Flagler County,12035.0,2020.0,fl
126,Franklin County,12037.0,2020.0,fl
65,Gilchrist County,12041.0,2020.0,fl
35,Glades County,12043.0,2020.0,fl
24,Gulf County,12045.0,2020.0,fl
12,Hamilton County,12047.0,2020.0,fl
50,Hardee County,12049.0,2020.0,fl
231,Hendry County,12051.0,2020.0,fl
4224,Hernando County,12053.0,2020.0,fl
1417,Highlands County,12055.0,2020.0,fl
374352,Hillsborough County,12057.0,2020.0,fl
24,Holmes County,12059.0,2020.0,fl
6560,Indian River County,12061.0,2020.0,fl
195,Jackson County,12063.0,2020.0,fl
126,Jefferson County,12065.0,2020.0,fl
34203,Lake County,12069.0,2020.0,fl
83028,Lee County,12071.0,2020.0,fl
14322,Leon County,12073.0,2020.0,fl
336,Levy County,12075.0,2020.0,fl
16,Liberty County,12077.0,2020.0,fl
20,Madison County,12079.0,2020.0,fl
39136,Manatee County,12081.0,2020.0,fl
21758,Marion County,12083.0,2020.0,fl
11050,Martin County,12085.0,2020.0,fl
3887,Monroe County,12087.0,2020.0,fl
1464,Nassau County,12089.0,2020.0,fl
6324,Okaloosa County,12091.0,2020.0,fl
72,Okeechobee County,12093.0,2020.0,fl
419250,Orange County,12095.0,2020.0,fl
16859,Osceola County,12097.0,2020.0,fl
533976,Palm Beach County,12099.0,2020.0,fl
56452,Pasco County,12101.0,2020.0,fl
234584,Pinellas County,12103.0,2020.0,fl
57761,Polk County,12105.0,2020.0,fl
940,Putnam County,12107.0,2020.0,fl
17728,St. Johns County,12109.0,2020.0,fl
13708,St. Lucie County,12111.0,2020.0,fl
3796,Santa Rosa County,12113.0,2020.0,fl
67303,Sarasota County,12115.0,2020.0,fl
45900,Seminole County,12117.0,2020.0,fl
3679,Sumter County,12119.0,2020.0,fl
180,Suwannee County,12121.0,2020.0,fl
42,Taylor County,12123.0,2020.0,fl
8,Union County,12125.0,2020.0,fl
50617,Volusia County,12127.0,2020.0,fl
120,Wakulla County,12129.0,2020.0,fl
2865,Walton County,12131.0,2020.0,fl
90,Washington County,12133.0,2020.0,fl
90,Baker County,13007.0,2020.0,fl
21,Calhoun County,13037.0,2020.0,fl
2289,Clay County,13061.0,2020.0,fl
288,Columbia County,13073.0,2020.0,fl
45395,Dade County,13083.0,2020.0,fl
231,Franklin County,13119.0,2020.0,fl
221,Jackson County,13157.0,2020.0,fl
162,Jefferson County,13163.0,2020.0,fl
13024,Lee County,13177.0,2020.0,fl
40,Liberty County,13179.0,2020.0,fl
48,Madison County,13195.0,2020.0,fl
2530,Marion County,13197.0,2020.0,fl
3289,Monroe County,13207.0,2020.0,fl
8811,Polk County,13233.0,2020.0,fl
235,Putnam County,13237.0,2020.0,fl
6800,Seminole County,13253.0,2020.0,fl
2547,Sumter County,13261.0,2020.0,fl
48,Taylor County,13269.0,2020.0,fl
14,Union County,13291.0,2020.0,fl
2483,Walton County,13297.0,2020.0,fl
90,Washington County,13303.0,2020.0,fl
147,Franklin County,16041.0,2020.0,fl
180,Jefferson County,16051.0,2020.0,fl
40,Madison County,16065.0,2020.0,fl
45,Washington County,16087.0,2020.0,fl
27,Calhoun County,17013.0,2020.0,fl
4251,Clay County,17025.0,2020.0,fl
420,Franklin County,17055.0,2020.0,fl
40,Hamilton County,17065.0,2020.0,fl
273,Jackson County,17077.0,2020.0,fl
396,Jefferson County,17081.0,2020.0,fl
35957,Lake County,17097.0,2020.0,fl
39072,Lee County,17103.0,2020.0,fl
152,Madison County,17119.0,2020.0,fl
9108,Marion County,17121.0,2020.0,fl
3289,Monroe County,17133.0,2020.0,fl
376,Putnam County,17155.0,2020.0,fl
28,Union County,17181.0,2020.0,fl
126,Washington County,17189.0,2020.0,fl
5886,Clay County,18021.0,2020.0,fl
315,Franklin County,18047.0,2020.0,fl
120,Hamilton County,18057.0,2020.0,fl
130,Jackson County,18071.0,2020.0,fl
216,Jefferson County,18077.0,2020.0,fl
29818,Lake County,18089.0,2020.0,fl
80,Madison County,18095.0,2020.0,fl
28336,Marion County,18097.0,2020.0,fl
5850,Martin County,18101.0,2020.0,fl
6877,Monroe County,18105.0,2020.0,fl
69875,Orange County,18117.0,2020.0,fl
799,Putnam County,18133.0,2020.0,fl
10,Union County,18161.0,2020.0,fl
117,Washington County,18175.0,2020.0,fl
42,Calhoun County,19025.0,2020.0,fl
6213,Clay County,19041.0,2020.0,fl
399,Franklin County,19069.0,2020.0,fl
64,Hamilton County,19079.0,2020.0,fl
208,Jackson County,19097.0,2020.0,fl
288,Jefferson County,19101.0,2020.0,fl
22792,Lee County,19111.0,2020.0,fl
80,Madison County,19121.0,2020.0,fl
9614,Marion County,19125.0,2020.0,fl
2392,Monroe County,19135.0,2020.0,fl
7330,Osceola County,19143.0,2020.0,fl
61677,Polk County,19153.0,2020.0,fl
66,Taylor County,19173.0,2020.0,fl
22,Union County,19175.0,2020.0,fl
117,Washington County,19183.0,2020.0,fl
3270,Clay County,20027.0,2020.0,fl
273,Franklin County,20059.0,2020.0,fl
12,Hamilton County,20075.0,2020.0,fl
260,Jackson County,20085.0,2020.0,fl
270,Jefferson County,20087.0,2020.0,fl
9614,Marion County,20115.0,2020.0,fl
135,Washington County,20201.0,2020.0,fl
4905,Clay County,21051.0,2020.0,fl
189,Franklin County,21073.0,2020.0,fl
104,Jackson County,21109.0,2020.0,fl
1242,Jefferson County,21111.0,2020.0,fl
14652,Lee County,21129.0,2020.0,fl
32,Madison County,21151.0,2020.0,fl
6072,Marion County,21155.0,2020.0,fl
5850,Martin County,21159.0,2020.0,fl
2093,Monroe County,21171.0,2020.0,fl
48,Taylor County,21217.0,2020.0,fl
12,Union County,21225.0,2020.0,fl
90,Washington County,21229.0,2020.0,fl
462,Franklin County,23007.0,2020.0,fl
288,Washington County,23029.0,2020.0,fl
225,Washington County,24043.0,2020.0,fl
798,Franklin County,25011.0,2020.0,fl
4752,Bay County,26017.0,2020.0,fl
72,Calhoun County,26025.0,2020.0,fl
403,Jackson County,26075.0,2020.0,fl
9647,Lake County,26085.0,2020.0,fl
7475,Monroe County,26115.0,2020.0,fl
7330,Osceola County,26133.0,2020.0,fl
6540,Clay County,27027.0,2020.0,fl
182,Jackson County,27063.0,2020.0,fl
7016,Lake County,27075.0,2020.0,fl
9750,Martin County,27091.0,2020.0,fl
22517,Polk County,27119.0,2020.0,fl
207,Washington County,27163.0,2020.0,fl
36,Calhoun County,28013.0,2020.0,fl
2943,Clay County,28025.0,2020.0,fl
147,Franklin County,28037.0,2020.0,fl
36,Holmes County,28051.0,2020.0,fl
195,Jackson County,28059.0,2020.0,fl
126,Jefferson County,28063.0,2020.0,fl
27676,Lee County,28081.0,2020.0,fl
56,Madison County,28089.0,2020.0,fl
4048,Marion County,28091.0,2020.0,fl
4186,Monroe County,28095.0,2020.0,fl
26,Union County,28145.0,2020.0,fl
153,Washington County,28151.0,2020.0,fl
10137,Clay County,29047.0,2020.0,fl
118027,Dade County,29057.0,2020.0,fl
504,Franklin County,29071.0,2020.0,fl
1027,Jackson County,29095.0,2020.0,fl
522,Jefferson County,29099.0,2020.0,fl
28,Madison County,29123.0,2020.0,fl
5060,Marion County,29127.0,2020.0,fl
4485,Monroe County,29137.0,2020.0,fl
18601,Polk County,29167.0,2020.0,fl
470,Putnam County,29171.0,2020.0,fl
162,Washington County,29221.0,2020.0,fl
180,Jefferson County,30043.0,2020.0,fl
13155,Lake County,30047.0,2020.0,fl
24,Liberty County,30051.0,2020.0,fl
60,Madison County,30057.0,2020.0,fl
4905,Clay County,31035.0,2020.0,fl
189,Franklin County,31061.0,2020.0,fl
56,Hamilton County,31081.0,2020.0,fl
252,Jefferson County,31095.0,2020.0,fl
36,Madison County,31119.0,2020.0,fl
9790,Polk County,31143.0,2020.0,fl
135,Washington County,31177.0,2020.0,fl
178668,Hillsborough County,33011.0,2020.0,fl
80,Union County,34039.0,2020.0,fl
18,Union County,35059.0,2020.0,fl
1476,Columbia County,36021.0,2020.0,fl
588,Franklin County,36033.0,2020.0,fl
56,Hamilton County,36041.0,2020.0,fl
828,Jefferson County,36045.0,2020.0,fl
128,Madison County,36053.0,2020.0,fl
20631,Monroe County,36055.0,2020.0,fl
15189,Nassau County,36059.0,2020.0,fl
322500,Orange County,36071.0,2020.0,fl
846,Putnam County,36079.0,2020.0,fl
261,Washington County,36115.0,2020.0,fl
1635,Clay County,37043.0,2020.0,fl
252,Franklin County,37069.0,2020.0,fl
182,Jackson County,37099.0,2020.0,fl
11396,Lee County,37105.0,2020.0,fl
28,Madison County,37115.0,2020.0,fl
7800,Martin County,37117.0,2020.0,fl
96750,Orange County,37135.0,2020.0,fl
8811,Polk County,37149.0,2020.0,fl
28,Union County,37179.0,2020.0,fl
45,Washington County,37187.0,2020.0,fl
1323,Franklin County,39049.0,2020.0,fl
276,Hamilton County,39061.0,2020.0,fl
80,Holmes County,39075.0,2020.0,fl
156,Jackson County,39079.0,2020.0,fl
450,Jefferson County,39081.0,2020.0,fl
12278,Lake County,39085.0,2020.0,fl
52,Madison County,39097.0,2020.0,fl
7590,Marion County,39101.0,2020.0,fl
5382,Monroe County,39111.0,2020.0,fl
1034,Putnam County,39137.0,2020.0,fl
42,Union County,39159.0,2020.0,fl
225,Washington County,39167.0,2020.0,fl
130,Jackson County,40065.0,2020.0,fl
108,Jefferson County,40067.0,2020.0,fl
18700,Seminole County,40133.0,2020.0,fl
117,Washington County,40147.0,2020.0,fl
195,Baker County,41001.0,2020.0,fl
324,Columbia County,41009.0,2020.0,fl
247,Jackson County,41029.0,2020.0,fl
126,Jefferson County,41031.0,2020.0,fl
7893,Lake County,41037.0,2020.0,fl
17710,Marion County,41047.0,2020.0,fl
10769,Polk County,41053.0,2020.0,fl
18,Union County,41061.0,2020.0,fl
342,Washington County,41067.0,2020.0,fl
390,Bradford County,42015.0,2020.0,fl
828,Columbia County,42037.0,2020.0,fl
735,Franklin County,42055.0,2020.0,fl
558,Jefferson County,42065.0,2020.0,fl
11960,Monroe County,42089.0,2020.0,fl
30,Union County,42119.0,2020.0,fl
612,Washington County,42125.0,2020.0,fl
207,Washington County,44009.0,2020.0,fl
21,Calhoun County,45017.0,2020.0,fl
19536,Lee County,45061.0,2020.0,fl
4048,Marion County,45067.0,2020.0,fl
4811,Sumter County,45085.0,2020.0,fl
20,Union County,45087.0,2020.0,fl
2616,Clay County,46027.0,2020.0,fl
78,Jackson County,46071.0,2020.0,fl
13155,Lake County,46079.0,2020.0,fl
14,Union County,46127.0,2020.0,fl
2289,Clay County,47027.0,2020.0,fl
378,Franklin County,47051.0,2020.0,fl
148,Hamilton County,47065.0,2020.0,fl
143,Jackson County,47087.0,2020.0,fl
180,Jefferson County,47089.0,2020.0,fl
2631,Lake County,47095.0,2020.0,fl
68,Madison County,47113.0,2020.0,fl
7084,Marion County,47115.0,2020.0,fl
2990,Monroe County,47123.0,2020.0,fl
12727,Polk County,47139.0,2020.0,fl
564,Putnam County,47141.0,2020.0,fl
22,Union County,47173.0,2020.0,fl
144,Washington County,47179.0,2020.0,fl
18,Calhoun County,48057.0,2020.0,fl
3597,Clay County,48077.0,2020.0,fl
11274,Duval County,48131.0,2020.0,fl
147,Franklin County,48159.0,2020.0,fl
40,Hamilton County,48193.0,2020.0,fl
117,Jackson County,48239.0,2020.0,fl
414,Jefferson County,48245.0,2020.0,fl
16280,Lee County,48287.0,2020.0,fl
7161,Leon County,48289.0,2020.0,fl
60,Liberty County,48291.0,2020.0,fl
24,Madison County,48313.0,2020.0,fl
4048,Marion County,48315.0,2020.0,fl
3250,Martin County,48317.0,2020.0,fl
37625,Orange County,48361.0,2020.0,fl
11748,Polk County,48373.0,2020.0,fl
126,Taylor County,48441.0,2020.0,fl
72,Washington County,48477.0,2020.0,fl
207,Washington County,49053.0,2020.0,fl
462,Franklin County,50011.0,2020.0,fl
198875,Orange County,50017.0,2020.0,fl
315,Washington County,50023.0,2020.0,fl
6000,Charlotte County,51037.0,2020.0,fl
378,Franklin County,51067.0,2020.0,fl
17908,Lee County,51105.0,2020.0,fl
92,Madison County,51113.0,2020.0,fl
75250,Orange County,51137.0,2020.0,fl
117,Washington County,51191.0,2020.0,fl
216,Columbia County,53013.0,2020.0,fl
168,Franklin County,53021.0,2020.0,fl
162,Jefferson County,53031.0,2020.0,fl
48,Calhoun County,54013.0,2020.0,fl
5232,Clay County,54015.0,2020.0,fl
234,Jackson County,54035.0,2020.0,fl
198,Jefferson County,54037.0,2020.0,fl
12144,Marion County,54049.0,2020.0,fl
3588,Monroe County,54063.0,2020.0,fl
987,Putnam County,54079.0,2020.0,fl
60,Taylor County,54091.0,2020.0,fl
792,Columbia County,55021.0,2020.0,fl
195,Jackson County,55053.0,2020.0,fl
342,Jefferson County,55055.0,2020.0,fl
4784,Monroe County,55081.0,2020.0,fl
20559,Polk County,55095.0,2020.0,fl
90,Taylor County,55119.0,2020.0,fl
180,Washington County,55131.0,2020.0,fl
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
20,Alameda County,6001.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
1,Amador County,6005.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
10,Contra Costa County,6013.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
2,Fresno County,6019.0,2010.0,CA
